key_studentInfo,final_result,disability,module_presentation_length,gender,highest_education,imd_band,num_of_prev_attempts,region,studied_credits,age_band,Nombre de date_submitted,Moyenne de score,Moyenne pondérée de score,date_registration,Nombre de date,sum_click,Nombre de activity_type
674359GGG2014J,Fail,N,269,F,A Level or Equivalent,10-20,0,South West Region,30,0-35,5,"79,00",,-53,290,693,40
674387FFF2014J,Pass,N,269,M,Lower Than A Level,30-40%,0,North Western Region,60,35-55,12,"85,42",82.2361809045226,-43,1266,5134,259
674388DDD2014J,Fail,N,262,M,Lower Than A Level,0-10%,0,North Western Region,120,0-35,5,"61,60",58.333333333333336,-42,266,532,91
674393DDD2014J,Withdrawn,N,262,F,A Level or Equivalent,70-80%,0,East Midlands Region,120,0-35,1,"60,00",60,-121,215,630,33
674406FFF2014J,Pass,N,269,M,A Level or Equivalent,30-40%,0,East Midlands Region,120,0-35,11,"79,00",74.70728386657589,-114,478,1995,105
674430CCC2014J,Withdrawn,Y,269,M,A Level or Equivalent,80-90%,0,Wales,60,0-35,3,"69,67",74.29411764705883,-101,284,1391,43
674430EEE2014J,Pass,Y,269,M,A Level or Equivalent,80-90%,0,Wales,60,0-35,3,"94,00",93.33333333333333,-101,292,1305,42
674437DDD2014J,Pass,Y,262,M,A Level or Equivalent,60-70%,0,South East Region,60,0-35,6,"54,33",51.3,-63,146,291,34
674440DDD2014J,Fail,N,262,M,Lower Than A Level,60-70%,0,Yorkshire Region,180,0-35,6,"57,33",58.05,-102,344,469,86
674451FFF2014J,Pass,N,269,M,HE Qualification,60-70%,0,Scotland,60,0-35,12,"80,83",82.3554134307903,-85,753,3012,124
674467GGG2014J,Withdrawn,Y,269,M,A Level or Equivalent,40-50%,0,West Midlands Region,30,0-35,1,"40,00",,-42,53,117,15
674471GGG2014J,Withdrawn,N,269,F,Lower Than A Level,50-60%,0,South Region,30,0-35,4,"41,25",,-60,152,478,36
674478FFF2014J,Fail,N,269,F,A Level or Equivalent,10-20,0,London Region,120,0-35,3,"58,33",53.30974632843792,-114,337,1115,40
674481GGG2014J,Fail,N,269,M,Lower Than A Level,50-60%,0,London Region,30,0-35,9,"90,78",,-79,118,537,36
674484FFF2014J,Pass,N,269,M,A Level or Equivalent,30-40%,0,Scotland,60,0-35,12,"88,75",80.42165372316126,-77,1252,5165,212
674495BBB2014J,Pass,N,262,F,A Level or Equivalent,10-20,0,Scotland,60,0-35,5,"77,60",71.3,-101,307,954,73
674497CCC2014J,Pass,N,269,M,A Level or Equivalent,60-70%,0,Wales,120,0-35,8,"77,13",76.95,-25,278,945,60
674497FFF2014J,Pass,N,269,M,A Level or Equivalent,60-70%,0,Wales,120,0-35,12,"81,00",75.71082686158061,-25,586,2451,119
674509FFF2014J,Pass,N,269,M,HE Qualification,30-40%,0,Scotland,60,35-55,12,"88,67",78.71082686158061,-95,2020,10147,225
674541CCC2014J,Distinction,N,269,M,HE Qualification,"",0,North Region,30,35-55,8,"95,13",96.66,-78,2065,13991,120
674563GGG2014J,Pass,N,269,F,Lower Than A Level,40-50%,0,Wales,30,0-35,9,"69,22",,6,163,496,41
674568GGG2014J,Pass,Y,269,F,A Level or Equivalent,30-40%,0,East Anglian Region,30,35-55,8,"79,38",,-17,126,399,30
674576BBB2014J,Pass,N,262,F,A Level or Equivalent,60-70%,0,North Western Region,60,35-55,5,"85,60",81.6,-30,403,2077,85
674584FFF2014J,Distinction,N,269,M,A Level or Equivalent,"",0,North Region,60,0-35,12,"88,08",89.27592507994517,-108,949,3102,180
674594FFF2014J,Fail,N,269,M,Lower Than A Level,20-30%,0,Yorkshire Region,60,0-35,4,"77,00",80.30974632843792,-114,352,1479,78
674605BBB2014J,Pass,N,262,F,Lower Than A Level,90-100%,0,Wales,60,35-55,5,"70,80",69.1,-80,284,1312,84
674616BBB2014J,Fail,N,262,F,A Level or Equivalent,70-80%,0,Yorkshire Region,60,0-35,4,"48,25",62.61538461538461,-112,27,37,10
674640GGG2014J,Pass,Y,269,F,Lower Than A Level,60-70%,0,South Region,30,0-35,9,"58,67",,-15,101,235,26
674644FFF2014J,Pass,N,269,M,A Level or Equivalent,30-40%,0,London Region,60,0-35,12,"84,83",92.84102329830972,-109,787,3429,111
674651DDD2014J,Withdrawn,N,262,M,Lower Than A Level,50-60%,0,Yorkshire Region,60,0-35,5,"62,00",50.4,-112,347,726,113
674657FFF2014J,Pass,N,269,M,HE Qualification,20-30%,0,South Region,150,35-55,12,"81,58",69.29145728643215,-56,637,2639,122
674671FFF2014J,Pass,N,269,M,Lower Than A Level,20-30%,0,East Anglian Region,60,0-35,12,"78,83",70.1192325262677,-98,882,4170,177
674691FFF2014J,Distinction,N,269,F,HE Qualification,40-50%,0,South Region,60,0-35,12,"86,25",95.68433074463223,-91,1252,6206,231
674694FFF2014J,Pass,N,269,M,A Level or Equivalent,40-50%,0,East Midlands Region,120,0-35,12,"88,25",84.39515760621288,-113,604,4740,100
674699CCC2014J,Pass,N,269,F,No Formal quals,90-100%,0,South Region,120,0-35,8,"80,13",72.25,-57,313,1249,72
674699FFF2014J,Distinction,N,269,F,No Formal quals,90-100%,0,South Region,120,0-35,12,"87,08",83.50114207400637,-57,743,2955,151
674710GGG2014J,Fail,N,269,M,A Level or Equivalent,0-10%,0,North Region,30,0-35,2,"71,50",,2,18,43,12
67471DDD2013J,Pass,N,261,F,Lower Than A Level,20-30%,2,London Region,60,0-35,6,"70,33",71.81764992686495,-124,473,1113,137
674720EEE2014J,Fail,N,269,M,Lower Than A Level,30-40%,0,London Region,60,0-35,1,"81,00",81,-50,91,318,27
674746BBB2014J,Withdrawn,N,262,F,HE Qualification,50-60%,0,East Anglian Region,120,0-35,1,"100,00",,-17,47,183,21
674747EEE2014J,Fail,N,269,M,Lower Than A Level,"",0,Ireland,90,0-35,3,"63,67",62.44444444444444,-14,466,1961,51
674748BBB2014J,Withdrawn,N,262,F,A Level or Equivalent,0-10%,0,West Midlands Region,120,0-35,1,"100,00",,-116,72,304,23
674751FFF2014J,Distinction,N,269,M,A Level or Equivalent,90-100%,0,North Western Region,60,0-35,12,"92,00",90.9735038830516,-99,961,5161,139
674758BBB2014J,Withdrawn,N,262,F,A Level or Equivalent,80-90%,0,South Region,60,0-35,2,"28,50",56,-99,20,46,11
674766GGG2014J,Fail,N,269,F,Lower Than A Level,0-10%,0,East Anglian Region,30,0-35,8,"85,00",,-49,124,271,34
674777BBB2014J,Pass,N,262,F,Lower Than A Level,10-20,0,Scotland,60,0-35,5,"76,20",65.15,-101,,,
674784BBB2014J,Pass,N,262,F,HE Qualification,40-50%,0,South West Region,120,0-35,5,"76,80",70.15,-28,190,551,56
674808CCC2014J,Pass,N,269,F,HE Qualification,40-50%,0,Scotland,60,0-35,8,"68,00",65.72,-87,210,674,56
674808EEE2014J,Pass,N,269,F,HE Qualification,40-50%,0,Scotland,60,0-35,3,"78,67",75.94444444444444,-87,243,1023,62
674831FFF2014J,Pass,Y,269,M,Lower Than A Level,40-50%,0,East Midlands Region,60,0-35,12,"82,17",74.83005938784832,-112,625,2828,116
674853EEE2014J,Pass,N,269,M,Lower Than A Level,70-80%,0,Scotland,60,0-35,4,"80,75",79.88,-18,292,1144,54
674870FFF2014J,Pass,N,269,F,A Level or Equivalent,10-20,0,West Midlands Region,120,0-35,12,"87,08",87.96025582457742,-107,1630,7298,184
674879DDD2014J,Distinction,Y,262,F,Lower Than A Level,"",0,North Region,90,0-35,6,"88,17",86.75,-77,508,1239,98
674882CCC2014J,Pass,N,269,M,A Level or Equivalent,50-60%,0,Scotland,60,0-35,5,"67,80",64.29411764705883,-36,202,499,55
674882EEE2014J,Fail,N,269,M,A Level or Equivalent,50-60%,0,Scotland,60,0-35,4,"66,25",63.88,-36,152,492,39
674888EEE2014J,Withdrawn,N,269,M,A Level or Equivalent,10-20,0,London Region,60,0-35,1,"86,00",86,-81,99,352,16
674889EEE2014J,Pass,N,269,M,A Level or Equivalent,70-80%,0,Scotland,60,0-35,4,"80,00",78.32,-78,196,654,39
674890GGG2014J,Distinction,Y,269,M,Lower Than A Level,30-40%,0,North Western Region,30,0-35,9,"93,33",,-45,277,967,53
674921FFF2014J,Distinction,N,269,M,Lower Than A Level,60-70%,0,London Region,60,0-35,12,"90,75",93.32891731384191,-21,910,5102,162
674922BBB2014J,Pass,N,262,F,Lower Than A Level,30-40%,0,North Region,60,35-55,5,"52,80",65,-107,172,526,57
674927GGG2014J,Pass,N,269,F,Lower Than A Level,0-10%,0,West Midlands Region,30,0-35,7,"81,43",,-59,63,264,22
674939GGG2014J,Fail,N,269,F,A Level or Equivalent,70-80%,0,West Midlands Region,30,0-35,2,"65,00",,-21,93,199,27
674941EEE2014J,Distinction,N,269,M,A Level or Equivalent,70-80%,0,East Midlands Region,60,0-35,4,"90,75",90.36,-50,681,2139,51
674960BBB2014J,Pass,N,262,F,A Level or Equivalent,50-60%,0,South West Region,60,35-55,5,"43,60",50.5,-115,62,198,26
674965CCC2014J,Distinction,N,269,M,A Level or Equivalent,30-40%,0,North Region,210,0-35,4,"86,25",90.88,-46,185,1036,76
674989DDD2014J,Pass,N,262,M,A Level or Equivalent,60-70%,0,West Midlands Region,60,0-35,6,"78,17",72.3,-35,240,489,69
674997DDD2014J,Fail,N,262,M,A Level or Equivalent,30-40%,0,North Region,60,0-35,6,"66,00",51.75,-93,289,645,66
675021FFF2014J,Distinction,N,269,M,HE Qualification,80-90%,0,Scotland,60,35-55,12,"87,33",88.99999999999999,-85,1059,5703,210
675042BBB2014J,Pass,N,262,F,No Formal quals,0-10%,0,Yorkshire Region,60,0-35,5,"77,40",68.55,-29,251,881,83
675050DDD2014J,Withdrawn,N,262,M,Lower Than A Level,70-80%,0,Ireland,60,0-35,3,"51,00",50.2,-71,71,199,19
675054CCC2014J,Pass,N,269,M,HE Qualification,30-40%,0,London Region,120,0-35,7,"74,71",70.84615384615384,-44,379,1750,56
675054FFF2014J,Pass,N,269,M,HE Qualification,30-40%,0,London Region,120,0-35,12,"90,58",90.02649611694837,-109,688,2509,125
67505DDD2013J,Fail,N,261,F,A Level or Equivalent,"",1,North Region,60,35-55,4,"64,25",77.35984427141268,-29,505,1246,128
675062DDD2014J,Pass,N,262,F,Lower Than A Level,40-50%,0,South Region,60,0-35,6,"82,00",82.75,-106,789,1877,126
675063CCC2014J,Distinction,N,269,M,HE Qualification,"",0,North Region,90,0-35,8,"96,38",97.06,-57,256,599,72
675085BBB2014J,Pass,Y,262,F,Lower Than A Level,0-10%,0,Scotland,60,0-35,5,"58,80",72.6,-51,449,2143,88
675094BBB2014J,Withdrawn,N,262,F,Lower Than A Level,10-20,0,East Midlands Region,90,35-55,2,"25,50",50,-116,98,290,37
675096BBB2014J,Withdrawn,N,262,M,Lower Than A Level,0-10%,0,East Midlands Region,60,35-55,4,"44,50",56.76923076923077,-116,488,1924,88
675111CCC2014J,Pass,N,269,M,A Level or Equivalent,"",0,North Region,60,0-35,8,"89,25",87.04,-37,452,1521,77
675144DDD2014J,Fail,N,262,F,Lower Than A Level,20-30%,0,London Region,120,0-35,4,"48,50",46,-50,255,506,69
675159BBB2014J,Pass,N,262,F,Lower Than A Level,20-30%,0,Scotland,60,35-55,5,"81,60",75.15,-71,784,3387,122
675162EEE2014J,Pass,N,269,M,A Level or Equivalent,40-50%,0,East Anglian Region,60,0-35,4,"82,00",80.2,-78,217,937,47
675165BBB2014J,Withdrawn,N,262,F,HE Qualification,30-40%,0,Yorkshire Region,60,35-55,1,"1,00",,-20,8,12,6
675193FFF2014J,Pass,N,269,M,Lower Than A Level,40-50%,0,South West Region,60,0-35,12,"81,75",83.22293284604841,-60,650,2655,124
675223BBB2014J,Pass,N,262,F,Lower Than A Level,0-10%,0,Scotland,60,0-35,5,"54,40",63.8,-29,321,832,71
675225FFF2014J,Pass,Y,269,M,Lower Than A Level,0-10%,0,North Western Region,120,0-35,12,"84,08",81.64458656920968,-23,699,3016,165
675231BBB2014J,Pass,N,262,F,A Level or Equivalent,90-100%,0,Scotland,60,0-35,5,"82,20",79.4,-39,269,826,79
675233FFF2014J,Pass,N,269,M,HE Qualification,0-10%,0,North Western Region,90,0-35,12,"86,83",86.47464595705799,-107,1273,6952,192
675242GGG2014J,Pass,N,269,F,Lower Than A Level,20-30%,0,Yorkshire Region,30,0-35,9,"80,33",,-65,186,702,34
675247GGG2014J,Distinction,N,269,M,A Level or Equivalent,40-50%,0,East Midlands Region,30,0-35,9,"83,56",,-63,138,516,44
675256DDD2014J,Distinction,Y,262,M,Lower Than A Level,60-70%,0,Ireland,120,0-35,5,"82,40",85.73333333333333,-28,618,2483,146
675261FFF2014J,Pass,N,269,F,A Level or Equivalent,30-40%,0,South West Region,120,0-35,11,"73,36",68.78624914908102,-52,476,2035,114
675264GGG2014J,Pass,N,269,M,A Level or Equivalent,10-20,0,North Region,30,35-55,9,"89,22",,-37,225,747,50
675273FFF2014J,Fail,N,269,F,HE Qualification,10-20,0,London Region,120,0-35,12,"57,58",48.883051621745075,-7,383,1594,94
675279FFF2014J,Pass,Y,269,M,HE Qualification,50-60%,0,Scotland,60,35-55,12,"70,92",75.31566925536774,-36,1179,6463,159
675315FFF2014J,Pass,N,269,M,HE Qualification,90-100%,0,West Midlands Region,150,0-35,12,"80,50",78.51439013248057,-45,1073,4464,114
675328FFF2014J,Pass,N,269,M,HE Qualification,10-20,0,North Western Region,120,35-55,12,"70,25",69.03974417542256,-100,612,2938,144
675337FFF2014J,Withdrawn,N,269,M,Lower Than A Level,40-50%,0,East Anglian Region,90,0-35,1,"68,00",68,-4,51,255,29
675365EEE2014J,Pass,N,269,M,A Level or Equivalent,80-90%,0,South Region,60,0-35,4,"89,25",88.56,-63,597,2448,67
675374CCC2014J,Pass,N,269,M,HE Qualification,70-80%,0,South Region,60,35-55,8,"81,50",78.5,-20,295,947,48
675374EEE2014J,Pass,N,269,M,HE Qualification,70-80%,0,South Region,60,35-55,4,"89,25",88.08,-93,351,1257,53
675383CCC2014J,Distinction,N,269,M,Lower Than A Level,70-80%,0,South Region,90,0-35,5,"96,00",95.40425531914893,-108,609,2284,103
675396CCC2014J,Fail,N,269,M,Lower Than A Level,0-10%,0,North Region,30,35-55,8,"82,50",82.51,-9,779,3466,122
67539EEE2014J,Pass,N,269,M,Lower Than A Level,10-20,0,Ireland,60,0-35,4,"66,00",64.92,-46,378,1438,42
675442CCC2014J,Withdrawn,N,269,M,Lower Than A Level,20-30%,0,North Region,60,0-35,1,"56,00",56,-100,62,377,22
675442EEE2014J,Fail,N,269,M,Lower Than A Level,20-30%,0,North Region,60,0-35,1,"62,00",62,-108,56,290,18
675450EEE2014J,Distinction,N,269,M,A Level or Equivalent,70-80%,0,Wales,90,0-35,4,"92,50",92.2,-28,409,1911,57
675474FFF2014J,Pass,N,269,M,Lower Than A Level,60-70%,0,Wales,90,0-35,12,"78,58",81.03974417542256,-107,203,1056,59
675477CCC2014J,Pass,Y,269,F,Lower Than A Level,30-40%,0,Wales,30,0-35,6,"71,17",62.89855072463768,-29,266,1360,58
675486FFF2014J,Withdrawn,Y,269,F,Lower Than A Level,10-20,0,North Western Region,180,0-35,1,"84,00",84,-64,287,811,61
675493DDD2014J,Pass,N,262,F,A Level or Equivalent,10-20,0,South Region,120,0-35,5,"69,60",70.83333333333333,-38,142,324,59
675495CCC2014J,Withdrawn,N,269,M,Lower Than A Level,30-40%,0,North Western Region,60,35-55,5,"59,40",54.166666666666664,-44,165,675,49
675495EEE2014J,Withdrawn,N,269,M,Lower Than A Level,30-40%,0,North Western Region,60,35-55,3,"81,67",79.77777777777777,-93,119,393,25
675504CCC2014J,Distinction,N,269,F,A Level or Equivalent,40-50%,0,South West Region,90,0-35,8,"94,38",92.9,-30,978,5639,89
675514FFF2014J,Fail,N,269,M,Lower Than A Level,50-60%,0,East Midlands Region,60,0-35,1,"74,00",74,-88,111,280,31
675516DDD2014J,Fail,N,262,M,HE Qualification,50-60%,0,East Midlands Region,60,0-35,6,"64,17",58.05,-95,267,579,69
675526BBB2014J,Pass,N,262,F,Lower Than A Level,0-10%,0,Scotland,120,35-55,5,"66,00",52.5,-99,487,1526,78
675537EEE2014J,Pass,N,269,M,HE Qualification,0-10%,0,Scotland,60,0-35,4,"74,50",73.36,-51,405,1372,48
675539DDD2014J,Pass,N,262,F,Lower Than A Level,40-50%,0,Wales,60,35-55,6,"83,67",85.55,-50,680,1576,113
675566FFF2014J,Distinction,N,269,M,Lower Than A Level,30-40%,0,South West Region,60,0-35,12,"83,67",87.67108268615804,-108,476,1929,97
675576BBB2014J,Pass,N,262,F,Lower Than A Level,20-30%,0,South East Region,60,35-55,5,"49,60",64.7,-74,202,817,68
675577FFF2014J,Fail,Y,269,M,A Level or Equivalent,60-70%,0,East Anglian Region,60,0-35,3,"69,67",70.92256341789052,-44,422,1592,80
675578GGG2014J,Pass,N,269,F,Lower Than A Level,50-60%,0,East Anglian Region,30,35-55,9,"87,78",,-32,368,929,51
675636FFF2014J,Pass,N,269,M,Lower Than A Level,0-10%,0,North Region,60,0-35,12,"74,83",65.94700776610324,-106,1167,4980,160
675638CCC2014J,Distinction,N,269,F,HE Qualification,20-30%,0,North Western Region,120,0-35,4,"96,25",95.48,-107,365,1236,58
675663EEE2014J,Fail,N,269,M,A Level or Equivalent,50-60%,0,Scotland,30,0-35,4,"79,25",77.84,-108,148,765,35
675671BBB2014J,Withdrawn,N,262,F,A Level or Equivalent,0-10%,0,West Midlands Region,60,35-55,1,"100,00",,-15,21,44,12
675699DDD2014J,Fail,N,262,F,A Level or Equivalent,30-40%,0,Scotland,60,0-35,2,"55,00",61.666666666666664,-77,80,195,21
675710FFF2014J,Distinction,N,269,M,A Level or Equivalent,60-70%,0,South East Region,60,35-55,12,"92,58",86.76381909547737,-53,1003,3850,201
675728BBB2014J,Fail,N,262,F,Lower Than A Level,40-50%,0,East Midlands Region,60,0-35,5,"42,80",54,-114,86,126,30
675750BBB2014J,Withdrawn,N,262,F,Lower Than A Level,10-20,0,West Midlands Region,120,35-55,2,"81,00",62,-63,84,192,30
675760CCC2014J,Distinction,N,269,F,A Level or Equivalent,60-70%,0,London Region,60,0-35,4,"97,50",96.88,-77,476,2556,78
675773EEE2014J,Pass,N,269,M,A Level or Equivalent,20-30%,0,Yorkshire Region,90,0-35,4,"88,25",87.56,-107,227,765,38
675807BBB2014J,Pass,N,262,F,HE Qualification,20-30%,0,Scotland,60,35-55,5,"87,40",81.7,-60,242,742,72
675811GGG2014J,Distinction,N,269,F,Lower Than A Level,60-70%,0,East Anglian Region,30,35-55,9,"87,78",,-63,794,3203,63
675823CCC2014J,Withdrawn,N,269,M,HE Qualification,"",0,North Region,30,35-55,6,"80,50",69.72857142857143,-16,306,1307,69
675840EEE2014J,Pass,N,269,M,A Level or Equivalent,90-100%,0,South Region,60,0-35,4,"74,25",75.36,-105,709,2571,76
675843FFF2014J,Withdrawn,Y,269,M,Lower Than A Level,30-40%,0,East Anglian Region,60,0-35,1,"64,00",64,-29,184,681,49
675848GGG2014J,Distinction,N,269,F,A Level or Equivalent,70-80%,0,South East Region,30,0-35,7,"74,71",,-70,176,493,40
675875CCC2014J,Distinction,N,269,F,HE Qualification,"",0,North Region,210,0-35,8,"98,25",97.48,-66,587,3127,100
675891GGG2014J,Distinction,N,269,F,Lower Than A Level,80-90%,0,Scotland,30,0-35,9,"86,22",,-43,232,723,47
675902CCC2014J,Pass,N,269,F,Lower Than A Level,20-30%,0,London Region,60,0-35,6,"68,00",58.871428571428574,-24,123,594,28
675915CCC2014J,Fail,N,269,F,A Level or Equivalent,30-40%,0,South West Region,150,0-35,4,"28,50",27.24,-23,374,1363,83
675919DDD2014J,Pass,N,262,F,HE Qualification,40-50%,0,Scotland,60,35-55,6,"87,33",87.05,-39,469,926,84
675922BBB2014J,Withdrawn,N,262,F,A Level or Equivalent,80-90%,0,East Anglian Region,60,0-35,1,"1,00",,-94,50,106,22
675924GGG2014J,Distinction,N,269,F,A Level or Equivalent,0-10%,0,West Midlands Region,30,0-35,9,"83,00",,-63,261,759,55
675929BBB2014J,Fail,N,262,F,Lower Than A Level,0-10%,0,West Midlands Region,60,0-35,4,"34,00",43.84615384615385,-109,14,19,7
675947FFF2014J,Withdrawn,N,269,M,Lower Than A Level,10-20,0,West Midlands Region,60,35-55,1,"58,00",58,-106,112,412,53
675949GGG2014J,Distinction,N,269,F,Lower Than A Level,0-10%,0,Scotland,30,0-35,9,"64,00",,-51,149,627,39
675989FFF2014J,Distinction,N,269,M,A Level or Equivalent,50-60%,0,London Region,60,35-55,12,"86,50",86.03974417542256,-102,1680,6268,204
675993DDD2014J,Pass,N,262,M,Lower Than A Level,30-40%,0,East Midlands Region,60,0-35,6,"89,67",89.3,-106,261,463,88
676007FFF2014J,Pass,N,269,M,A Level or Equivalent,70-80%,0,South West Region,60,0-35,11,"68,27",70.41116405718176,-106,607,1832,125
676034GGG2014J,Distinction,N,269,F,Lower Than A Level,20-30%,0,South West Region,30,0-35,9,"72,78",,-52,66,152,19
676040FFF2014J,Withdrawn,N,269,M,Lower Than A Level,20-30%,0,North Western Region,60,0-35,3,"81,00",81,-106,261,1000,77
676064FFF2014J,Distinction,N,269,M,A Level or Equivalent,40-50%,0,West Midlands Region,60,0-35,12,"89,75",90.07948835084511,-63,1105,4374,137
676071GGG2014J,Pass,N,269,M,Lower Than A Level,80-90%,0,South Region,90,0-35,9,"70,00",,-13,157,382,33
676084EEE2014J,Pass,N,269,M,HE Qualification,70-80%,0,Scotland,30,0-35,4,"84,75",84.24,-32,340,1553,49
676087DDD2014J,Distinction,N,262,F,Post Graduate Qualification,"",0,North Region,90,0-35,6,"94,67",94.75,-108,1216,2569,147
676103FFF2014J,Pass,N,269,M,A Level or Equivalent,60-70%,0,South West Region,120,0-35,12,"78,42",74.01324805847418,-22,629,3043,127
676138DDD2014J,Fail,N,262,F,A Level or Equivalent,10-20,0,Wales,120,0-35,5,"93,60",91.33333333333333,-22,176,377,51
676139FFF2014J,Fail,N,269,M,A Level or Equivalent,50-60%,0,East Anglian Region,60,35-55,6,"81,50",76.1935914552737,-67,330,1138,99
676151BBB2014J,Pass,N,262,F,Lower Than A Level,0-10%,0,North Western Region,60,0-35,5,"54,40",67.3,-51,1466,4929,105
676155DDD2014J,Withdrawn,N,262,F,A Level or Equivalent,10-20,0,South Region,60,35-55,4,"62,75",49.1,-81,297,796,64
676169BBB2014J,Pass,N,262,F,A Level or Equivalent,10-20,0,North Western Region,60,0-35,5,"65,00",55.35,-93,30,47,22
676176BBB2014J,Pass,N,262,F,A Level or Equivalent,70-80%,0,East Anglian Region,120,0-35,5,"80,20",74.2,-112,311,985,73
676190FFF2014J,Distinction,N,269,M,A Level or Equivalent,90-100%,0,Wales,60,0-35,12,"88,92",89.28917313841936,-52,1112,5423,198
676204DDD2014J,Fail,N,262,M,Lower Than A Level,0-10%,0,Yorkshire Region,60,0-35,1,"40,00",40,-53,16,23,6
676258BBB2014J,Withdrawn,N,262,F,Lower Than A Level,40-50%,0,South West Region,120,35-55,1,"100,00",,-77,23,46,13
676265FFF2014J,Pass,N,269,M,Lower Than A Level,80-90%,0,South West Region,60,0-35,12,"84,50",80.34216537231612,-78,767,3546,162
676272FFF2014J,Fail,N,269,M,Lower Than A Level,0-10%,0,Wales,60,0-35,11,"54,45",31.18004138882501,-53,182,1209,65
676303FFF2014J,Pass,N,269,M,Lower Than A Level,50-60%,0,London Region,120,0-35,12,"78,42",83.51210598446778,-105,452,2062,118
676322BBB2014J,Distinction,N,262,F,Lower Than A Level,60-70%,0,Scotland,120,0-35,5,"84,20",86.85,-29,254,644,57
676333EEE2014J,Distinction,N,269,M,A Level or Equivalent,60-70%,0,Yorkshire Region,60,0-35,4,"93,50",93.08,-23,380,1728,53
676373DDD2014J,Fail,N,262,F,Lower Than A Level,90-100%,0,West Midlands Region,120,0-35,6,"57,83",55.5,-86,220,527,66
676378FFF2014J,Distinction,N,269,M,HE Qualification,"",0,Ireland,60,35-55,12,"81,25",84.44814984010962,-22,1266,4407,200
676387GGG2014J,Pass,N,269,F,Lower Than A Level,90-100%,0,Wales,30,35-55,9,"79,78",,-58,198,763,48
676390CCC2014J,Pass,N,269,M,HE Qualification,60-70%,0,West Midlands Region,90,35-55,8,"80,38",78.47,-35,301,1466,46
676401BBB2014J,Distinction,N,262,F,HE Qualification,40-50%,0,South East Region,120,35-55,5,"78,80",74.4,-29,384,1682,108
676420BBB2014J,Withdrawn,N,262,F,Lower Than A Level,60-70%,0,South West Region,90,0-35,1,"1,00",,-109,57,138,21
676428BBB2014J,Pass,N,262,F,Lower Than A Level,90-100%,0,South East Region,60,35-55,5,"83,40",76.15,-74,271,1106,86
676444FFF2014J,Distinction,N,269,M,Lower Than A Level,20-30%,0,West Midlands Region,60,0-35,12,"89,33",91.38190954773867,-102,2001,7074,242
676458FFF2014J,Fail,N,269,M,Lower Than A Level,10-20,0,South West Region,60,0-35,6,"63,67",53.7072838665759,-102,642,2067,122
676459FFF2014J,Pass,N,269,M,Lower Than A Level,30-40%,0,Scotland,60,0-35,12,"78,00",65.84330744632251,-86,1054,4404,207
676469CCC2014J,Fail,N,269,M,A Level or Equivalent,30-40%,0,Yorkshire Region,150,0-35,4,"73,25",69.53846153846153,-28,41,144,8
676478FFF2014J,Distinction,N,269,M,A Level or Equivalent,70-80%,0,South West Region,60,35-55,12,"94,58",92.71082686158061,-45,934,3472,219
676482EEE2014J,Distinction,N,269,M,HE Qualification,80-90%,0,Scotland,60,0-35,4,"88,75",87.76,-25,1009,3555,68
676492FFF2014J,Pass,N,269,M,HE Qualification,60-70%,0,Yorkshire Region,150,0-35,12,"75,83",81.22293284604841,-52,1392,6337,204
676498DDD2014J,Withdrawn,N,262,F,HE Qualification,70-80%,0,London Region,60,0-35,6,"52,83",52,-36,337,564,83
676503CCC2014J,Distinction,N,269,M,A Level or Equivalent,90-100%,0,London Region,60,35-55,4,"100,00",100,-64,819,3627,112
676516DDD2014J,Pass,N,262,M,A Level or Equivalent,0-10%,0,Yorkshire Region,60,35-55,6,"86,67",85.55,-93,1058,2540,143
676526CCC2014J,Fail,N,269,M,A Level or Equivalent,40-50%,0,Scotland,90,0-35,3,"89,67",89.44444444444444,-93,70,244,26
676538CCC2014J,Pass,N,269,M,Lower Than A Level,0-10%,0,London Region,150,0-35,4,"68,75",59.55882352941177,-95,310,747,71
676538DDD2014J,Pass,N,262,M,Lower Than A Level,0-10%,0,London Region,150,0-35,6,"59,33",55.75,-102,372,604,98
676546AAA2014J,Withdrawn,N,269,M,HE Qualification,80-90%,0,Scotland,120,0-35,4,"74,00",73.57142857142857,-38,114,321,29
676553DDD2014J,Fail,N,262,F,Lower Than A Level,70-80%,0,South East Region,60,0-35,6,"47,00",39.5,-31,422,740,94
676589DDD2014J,Pass,N,262,M,HE Qualification,10-20,0,North Western Region,60,0-35,6,"79,33",82.5,-71,450,980,91
676596DDD2014J,Pass,N,262,M,Lower Than A Level,20-30%,0,Wales,150,0-35,6,"76,50",79.55,-35,307,434,89
676600FFF2014J,Withdrawn,N,269,F,Lower Than A Level,10-20,0,Yorkshire Region,60,0-35,1,"90,00",90,-102,220,622,67
676604BBB2014J,Fail,N,262,F,Lower Than A Level,50-60%,0,West Midlands Region,90,0-35,3,"56,67",33.333333333333336,-108,188,661,73
676610FFF2014J,Distinction,N,269,M,A Level or Equivalent,"",0,North Region,120,0-35,12,"85,25",82.80356327089994,-13,1070,4822,147
676611EEE2014J,Pass,N,269,M,Lower Than A Level,80-90%,0,East Midlands Region,60,0-35,4,"68,00",67.64,-102,154,524,32
676626FFF2014J,Distinction,N,269,M,A Level or Equivalent,50-60%,0,Wales,60,0-35,12,"87,08",88.40840566468705,-45,970,4244,160
